x,y,z,marker
5.253,-11.522,-29.531,0
8.717,-84.827,-36.674,1
-8.957,12.187,-26.11,2
-7.083,-100.627,-43.064,3
5.234,-11.538,-29.504,0
8.709,-84.832,-36.676,1
-8.949,12.175,-26.112,2
-7.077,-100.633,-43.057,3
5.211,-11.563,-29.496,0
8.707,-84.834,-36.676,1
-8.975,12.154,-26.112,2
-7.066,-100.631,-43.061,3
5.224,-11.593,-29.456,0
8.709,-84.837,-36.675,1
-8.969,12.148,-26.113,2
-7.054,-100.637,-43.063,3
5.221,-11.624,-29.423,0
8.703,-84.841,-36.674,1
-8.941,12.14,-26.118,2
-7.057,-100.631,-43.061,3
5.213,-11.686,-29.377,0
8.698,-84.841,-36.672,1
-8.927,12.141,-26.115,2
-7.073,-100.628,-43.056,3
5.2,-11.717,-29.313,0
8.689,-84.839,-36.678,1
-8.929,12.13,-26.117,2
-7.081,-100.623,-43.059,3
5.195,-11.771,-29.268,0
8.686,-84.838,-36.672,1
-8.931,12.12,-26.111,2
-7.088,-100.631,-43.055,3
5.171,-11.779,-29.236,0
8.684,-84.843,-36.668,1
-8.93,12.125,-26.105,2
-7.104,-100.618,-43.06,3
5.168,-11.781,-29.2,0
8.678,-84.845,-36.67,1
-8.931,12.125,-26.1,2
-7.124,-100.614,-43.06,3
5.15,-11.806,-29.172,0
8.678,-84.846,-36.676,1
-8.937,12.132,-26.093,2
-7.138,-100.605,-43.051,3
5.131,-11.818,-29.147,0
8.683,-84.847,-36.675,1
-8.931,12.133,-26.093,2
-7.15,-100.598,-43.055,3
5.151,-11.841,-29.095,0
8.674,-84.841,-36.671,1
-8.927,12.135,-26.093,2
-7.146,-100.599,-43.056,3
5.126,-11.904,-29.036,0
8.678,-84.833,-36.679,1
-8.919,12.139,-26.089,2
-7.133,-100.603,-43.052,3
5.103,-11.884,-29.02,0
8.675,-84.837,-36.682,1
-8.923,12.141,-26.082,2
-7.137,-100.596,-43.057,3
5.105,-11.913,-28.984,0
8.657,-84.816,-36.69,1
-8.924,12.144,-26.076,2
-7.138,-100.595,-43.055,3
5.1,-11.892,-28.974,0
8.653,-84.815,-36.68,1
-8.922,12.149,-26.068,2
-7.129,-100.597,-43.043,3
5.08,-11.921,-28.943,0
8.642,-84.821,-36.674,1
-8.929,12.157,-26.059,2
-7.133,-100.587,-43.055,3
5.075,-11.954,-28.891,0
8.649,-84.825,-36.671,1
-8.938,12.158,-26.048,2
-7.131,-100.592,-43.06,3
5.036,-11.983,-28.847,0
8.658,-84.82,-36.674,1
-8.952,12.157,-26.042,2
-7.141,-100.582,-43.066,3
5.027,-11.993,-28.803,0
8.661,-84.816,-36.675,1
-8.942,12.161,-26.036,2
-7.147,-100.584,-43.06,3
5.01,-11.998,-28.767,0
8.668,-84.813,-36.677,1
-8.945,12.16,-26.039,2
-7.142,-100.591,-43.051,3
4.992,-12,-28.722,0
8.674,-84.817,-36.671,1
-8.96,12.165,-26.037,2
-7.133,-100.589,-43.049,3
4.969,-12.006,-28.689,0
8.678,-84.81,-36.674,1
-8.961,12.171,-26.033,2
-7.132,-100.585,-43.048,3
4.986,-12.01,-28.65,0
8.674,-84.802,-36.673,1
-8.959,12.167,-26.03,2
-7.141,-100.584,-43.052,3
4.978,-12.048,-28.611,0
8.67,-84.799,-36.67,1
-8.953,12.17,-26.032,2
-7.129,-100.579,-43.054,3
4.978,-12.059,-28.563,0
8.669,-84.806,-36.662,1
-8.954,12.178,-26.034,2
-7.117,-100.572,-43.052,3
4.939,-12.093,-28.526,0
8.671,-84.81,-36.66,1
-8.955,12.183,-26.037,2
-7.087,-100.572,-43.053,3
4.907,-12.104,-28.488,0
8.665,-84.816,-36.661,1
-8.951,12.183,-26.039,2
-7.083,-100.563,-43.066,3
4.936,-12.092,-28.469,0
8.667,-84.816,-36.658,1
-8.972,12.189,-26.037,2
-7.054,-100.564,-43.059,3
4.95,-12.113,-28.426,0
8.665,-84.812,-36.662,1
-8.971,12.205,-26.034,2
-7.059,-100.561,-43.063,3
4.925,-12.112,-28.398,0
8.648,-84.811,-36.656,1
-8.968,12.213,-26.041,2
-7.073,-100.554,-43.065,3
4.887,-12.132,-28.381,0
8.647,-84.813,-36.648,1
-8.966,12.214,-26.047,2
-7.077,-100.566,-43.058,3
4.884,-12.14,-28.359,0
8.657,-84.818,-36.639,1
-9.008,12.225,-26.044,2
-7.069,-100.576,-43.055,3
4.892,-12.128,-28.344,0
8.674,-84.828,-36.632,1
-9.022,12.253,-26.046,2
-7.066,-100.561,-43.07,3
4.875,-12.115,-28.339,0
8.674,-84.834,-36.636,1
-9.018,12.26,-26.051,2
-7.053,-100.571,-43.055,3
4.871,-12.123,-28.316,0
8.676,-84.837,-36.629,1
-9.055,12.274,-26.049,2
-7.063,-100.565,-43.053,3
4.864,-12.11,-28.301,0
8.671,-84.837,-36.633,1
-9.076,12.309,-26.053,2
-7.071,-100.564,-43.055,3
4.879,-12.118,-28.28,0
8.66,-84.838,-36.637,1
-9.088,12.313,-26.068,2
-7.084,-100.577,-43.047,3
4.863,-12.132,-28.245,0
8.654,-84.835,-36.627,1
-9.116,12.324,-26.069,2
-7.087,-100.573,-43.043,3
4.855,-12.136,-28.229,0
8.649,-84.837,-36.629,1
-9.094,12.327,-26.081,2
-7.096,-100.566,-43.039,3
4.839,-12.137,-28.215,0
8.638,-84.845,-36.617,1
-9.12,12.326,-26.081,2
-7.099,-100.557,-43.037,3
4.827,-12.13,-28.201,0
8.613,-84.852,-36.61,1
-9.125,12.326,-26.074,2
-7.078,-100.561,-43.033,3
4.803,-12.153,-28.178,0
8.594,-84.851,-36.587,1
-9.153,12.31,-26.081,2
-7.071,-100.557,-43.036,3
4.796,-12.18,-28.155,0
8.589,-84.854,-36.589,1
-9.148,12.313,-26.08,2
-7.058,-100.555,-43.04,3
4.8,-12.178,-28.135,0
8.604,-84.863,-36.586,1
-9.166,12.317,-26.083,2
-7.051,-100.553,-43.028,3
4.8,-12.194,-28.116,0
8.586,-84.867,-36.57,1
-9.169,12.3,-26.094,2
-7.027,-100.559,-43.029,3
4.821,-12.196,-28.1,0
8.547,-84.853,-36.552,1
-9.158,12.294,-26.096,2
-7.029,-100.554,-43.034,3
4.804,-12.201,-28.094,0
8.489,-84.885,-36.556,1
-9.156,12.288,-26.102,2
-7.038,-100.561,-43.024,3
4.806,-12.223,-28.071,0
8.453,-84.902,-36.53,1
-9.148,12.284,-26.104,2
-7.027,-100.557,-43.02,3
4.796,-12.235,-28.071,0
8.439,-84.934,-36.515,1
-9.144,12.272,-26.111,2
-7.011,-100.557,-43.02,3
4.799,-12.231,-28.057,0
8.443,-84.946,-36.482,1
-9.137,12.253,-26.113,2
-7.012,-100.559,-43.013,3
4.773,-12.246,-28.058,0
8.447,-84.964,-36.456,1
-9.128,12.211,-26.121,2
-7.011,-100.568,-43.003,3
4.765,-12.244,-28.056,0
8.464,-84.98,-36.442,1
-9.119,12.18,-26.118,2
-7.024,-100.572,-43,3
4.772,-12.241,-28.053,0
8.462,-84.987,-36.432,1
-9.113,12.162,-26.12,2
-7.029,-100.57,-42.993,3
4.761,-12.251,-28.049,0
8.448,-85.003,-36.441,1
-9.08,12.137,-26.126,2
-7.013,-100.576,-42.979,3
4.76,-12.243,-28.041,0
8.431,-85.008,-36.43,1
-9.068,12.114,-26.127,2
-6.999,-100.569,-42.98,3
4.757,-12.252,-28.035,0
