x,y,z,marker
8.402,-12.3,-33.894,0
8.522,-90.846,-34.728,1
-5.478,2.001,-26.934,2
-6.98,-111.843,-38.332,3
8.406,-12.301,-33.896,0
8.502,-90.837,-34.747,1
-5.474,2.001,-26.931,2
-7.008,-111.818,-38.338,3
8.397,-12.302,-33.909,0
8.497,-90.838,-34.755,1
-5.483,2.004,-26.929,2
-6.985,-111.838,-38.324,3
8.388,-12.298,-33.916,0
8.495,-90.842,-34.769,1
-5.479,2.006,-26.928,2
-6.961,-111.835,-38.333,3
8.367,-12.303,-33.928,0
8.505,-90.834,-34.768,1
-5.489,2.009,-26.926,2
-6.938,-111.841,-38.339,3
8.348,-12.31,-33.941,0
8.498,-90.821,-34.774,1
-5.499,2.01,-26.923,2
-6.947,-111.834,-38.347,3
8.314,-12.308,-33.97,0
8.503,-90.817,-34.767,1
-5.527,2.016,-26.92,2
-6.995,-111.814,-38.363,3
8.309,-12.297,-33.982,0
8.522,-90.804,-34.77,1
-5.528,2.019,-26.923,2
-7.037,-111.81,-38.357,3
8.304,-12.311,-33.982,0
8.537,-90.804,-34.771,1
-5.506,2.023,-26.926,2
-7.139,-111.786,-38.368,3
8.305,-12.331,-33.991,0
8.548,-90.797,-34.768,1
-5.498,2.024,-26.927,2
-7.124,-111.795,-38.355,3
8.271,-12.327,-34.003,0
8.551,-90.793,-34.774,1
-5.503,2.024,-26.925,2
-7.121,-111.791,-38.356,3
8.256,-12.326,-33.995,0
8.558,-90.8,-34.784,1
-5.504,2.027,-26.926,2
-7.087,-111.797,-38.347,3
8.25,-12.321,-33.992,0
8.557,-90.802,-34.798,1
-5.498,2.033,-26.925,2
-7.036,-111.804,-38.339,3
8.238,-12.323,-33.993,0
8.561,-90.814,-34.785,1
-5.496,2.035,-26.925,2
-7.012,-111.791,-38.344,3
8.236,-12.297,-33.996,0
8.545,-90.822,-34.788,1
-5.485,2.034,-26.924,2
-7.022,-111.777,-38.349,3
8.241,-12.278,-34.005,0
8.529,-90.825,-34.787,1
-5.464,2.033,-26.924,2
-6.984,-111.79,-38.341,3
8.238,-12.283,-34.01,0
8.527,-90.837,-34.79,1
-5.439,2.03,-26.925,2
-6.94,-111.803,-38.351,3
8.242,-12.29,-34.002,0
8.512,-90.836,-34.797,1
-5.431,2.02,-26.927,2
-6.918,-111.828,-38.343,3
8.246,-12.293,-33.994,0
8.505,-90.855,-34.82,1
-5.411,2.028,-26.929,2
-6.946,-111.806,-38.35,3
8.26,-12.292,-33.992,0
8.506,-90.861,-34.816,1
-5.421,2.031,-26.927,2
-6.958,-111.801,-38.347,3
8.267,-12.291,-33.985,0
8.508,-90.856,-34.829,1
-5.433,2.034,-26.925,2
-6.93,-111.816,-38.338,3
8.271,-12.294,-33.988,0
8.506,-90.846,-34.838,1
-5.438,2.032,-26.926,2
-6.954,-111.808,-38.34,3
8.279,-12.288,-33.979,0
8.482,-90.846,-34.851,1
-5.439,2.034,-26.923,2
-6.957,-111.797,-38.353,3
8.313,-12.267,-33.966,0
8.487,-90.837,-34.854,1
-5.45,2.035,-26.921,2
-6.931,-111.802,-38.353,3
8.339,-12.251,-33.957,0
8.48,-90.819,-34.86,1
-5.448,2.033,-26.919,2
-6.907,-111.84,-38.335,3
8.333,-12.232,-33.948,0
8.483,-90.803,-34.855,1
-5.449,2.031,-26.919,2
-6.93,-111.801,-38.355,3
8.393,-12.218,-33.93,0
8.476,-90.791,-34.858,1
-5.452,2.031,-26.917,2
-6.924,-111.837,-38.339,3
8.406,-12.224,-33.938,0
8.481,-90.782,-34.87,1
-5.455,2.032,-26.915,2
-6.959,-111.819,-38.352,3
8.396,-12.215,-33.939,0
8.48,-90.793,-34.874,1
-5.465,2.033,-26.911,2
-7.012,-111.819,-38.346,3
8.412,-12.187,-33.917,0
8.471,-90.796,-34.897,1
-5.477,2.034,-26.91,2
-7.02,-111.838,-38.341,3
8.404,-12.194,-33.906,0
8.472,-90.793,-34.887,1
-5.475,2.037,-26.907,2
-7.055,-111.83,-38.351,3
8.401,-12.198,-33.916,0
8.477,-90.776,-34.889,1
-5.482,2.034,-26.905,2
-7.03,-111.857,-38.342,3
8.416,-12.2,-33.911,0
8.471,-90.775,-34.896,1
-5.484,2.037,-26.902,2
-7.033,-111.857,-38.341,3
8.412,-12.205,-33.907,0
8.475,-90.776,-34.889,1
-5.501,2.049,-26.906,2
-7.036,-111.854,-38.343,3
8.428,-12.208,-33.909,0
