p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.768,-7.087,-35.048,8.974,-85.617,-34.921,-7.922,13.287,-22.508,-10.243,-99.321,-50.154
8.786,-7.106,-35.034,8.978,-85.617,-34.916,-7.918,13.287,-22.505,-10.24,-99.321,-50.153
8.791,-7.123,-35.035,8.977,-85.627,-34.912,-7.924,13.286,-22.504,-10.24,-99.323,-50.153
8.798,-7.126,-35.033,8.968,-85.62,-34.914,-7.926,13.278,-22.508,-10.234,-99.319,-50.152
8.807,-7.138,-35.031,8.971,-85.614,-34.914,-7.93,13.277,-22.505,-10.225,-99.32,-50.15
8.804,-7.15,-35.035,8.977,-85.606,-34.914,-7.93,13.273,-22.51,-10.226,-99.326,-50.15
8.798,-7.152,-35.032,8.97,-85.609,-34.91,-7.939,13.263,-22.513,-10.227,-99.331,-50.144
8.79,-7.146,-35.027,8.981,-85.604,-34.898,-7.946,13.257,-22.509,-10.231,-99.33,-50.147
8.804,-7.178,-35.017,8.981,-85.604,-34.906,-7.946,13.255,-22.511,-10.22,-99.334,-50.137
8.818,-7.177,-35.01,8.976,-85.604,-34.905,-7.94,13.253,-22.517,-10.216,-99.343,-50.135
8.812,-7.175,-35.014,8.976,-85.603,-34.91,-7.94,13.25,-22.515,-10.204,-99.354,-50.13
8.816,-7.195,-35.004,8.967,-85.617,-34.916,-7.943,13.239,-22.516,-10.19,-99.357,-50.122
8.833,-7.204,-35.002,8.957,-85.621,-34.916,-7.951,13.239,-22.512,-10.188,-99.363,-50.125
8.846,-7.215,-34.995,8.927,-85.621,-34.935,-7.949,13.233,-22.513,-10.185,-99.365,-50.124
8.826,-7.225,-34.997,8.932,-85.626,-34.926,-7.951,13.228,-22.518,-10.177,-99.357,-50.125
8.843,-7.228,-35.001,8.94,-85.632,-34.928,-7.946,13.232,-22.516,-10.176,-99.358,-50.123
8.846,-7.224,-35.002,8.942,-85.631,-34.931,-7.938,13.23,-22.511,-10.175,-99.36,-50.129
8.854,-7.236,-34.993,8.948,-85.633,-34.924,-7.933,13.227,-22.509,-10.156,-99.357,-50.13
8.858,-7.23,-34.983,8.964,-85.636,-34.925,-7.929,13.228,-22.505,-10.152,-99.355,-50.134
8.854,-7.225,-34.981,8.965,-85.634,-34.918,-7.925,13.224,-22.501,-10.154,-99.357,-50.138
8.835,-7.219,-34.975,8.958,-85.627,-34.916,-7.922,13.229,-22.494,-10.154,-99.356,-50.142
8.832,-7.22,-34.972,8.957,-85.635,-34.918,-7.922,13.227,-22.49,-10.149,-99.359,-50.143
8.83,-7.214,-34.97,8.951,-85.639,-34.915,-7.921,13.219,-22.489,-10.147,-99.36,-50.138
8.842,-7.219,-34.963,8.946,-85.64,-34.921,-7.915,13.22,-22.49,-10.15,-99.359,-50.144
8.85,-7.222,-34.96,8.93,-85.638,-34.921,-7.913,13.221,-22.49,-10.157,-99.358,-50.145
8.856,-7.22,-34.96,8.93,-85.64,-34.911,-7.913,13.216,-22.488,-10.168,-99.357,-50.149
8.858,-7.219,-34.958,8.918,-85.636,-34.916,-7.913,13.219,-22.485,-10.176,-99.359,-50.154
