p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
6.961,-20.64,-34.9,6.871,-75.486,-35.308,-7.687,2.492,-23.877,-5.477,-96.047,-47.629
6.951,-20.637,-34.896,6.865,-75.489,-35.309,-7.687,2.489,-23.88,-5.477,-96.045,-47.631
6.95,-20.635,-34.895,6.869,-75.49,-35.311,-7.684,2.49,-23.883,-5.471,-96.05,-47.63
6.946,-20.63,-34.887,6.868,-75.488,-35.301,-7.682,2.489,-23.887,-5.47,-96.052,-47.629
6.942,-20.638,-34.889,6.868,-75.48,-35.299,-7.684,2.489,-23.887,-5.467,-96.051,-47.631
6.931,-20.643,-34.881,6.881,-75.475,-35.293,-7.687,2.492,-23.886,-5.469,-96.051,-47.629
6.934,-20.642,-34.881,6.882,-75.468,-35.292,-7.69,2.493,-23.886,-5.47,-96.053,-47.628
6.912,-20.631,-34.874,6.882,-75.475,-35.295,-7.684,2.491,-23.886,-5.469,-96.053,-47.629
6.875,-20.635,-34.872,6.875,-75.475,-35.294,-7.683,2.492,-23.884,-5.468,-96.051,-47.63
6.877,-20.646,-34.863,6.871,-75.48,-35.29,-7.682,2.491,-23.883,-5.472,-96.051,-47.629
6.88,-20.648,-34.862,6.87,-75.474,-35.293,-7.683,2.491,-23.881,-5.477,-96.048,-47.629
6.888,-20.662,-34.85,6.838,-75.461,-35.292,-7.681,2.492,-23.879,-5.479,-96.047,-47.626
6.881,-20.665,-34.857,6.837,-75.465,-35.292,-7.683,2.49,-23.879,-5.476,-96.048,-47.624
6.875,-20.684,-34.842,6.84,-75.457,-35.294,-7.678,2.488,-23.88,-5.474,-96.048,-47.629
6.846,-20.699,-34.844,6.844,-75.466,-35.302,-7.677,2.488,-23.881,-5.471,-96.05,-47.628
6.815,-20.735,-34.847,6.846,-75.474,-35.299,-7.677,2.485,-23.881,-5.466,-96.048,-47.63
6.81,-20.742,-34.831,6.854,-75.477,-35.304,-7.68,2.483,-23.881,-5.465,-96.048,-47.632
6.814,-20.763,-34.835,6.852,-75.478,-35.302,-7.685,2.482,-23.879,-5.461,-96.043,-47.633
6.785,-20.779,-34.818,6.861,-75.477,-35.299,-7.682,2.481,-23.88,-5.464,-96.043,-47.635
6.779,-20.795,-34.833,6.864,-75.479,-35.295,-7.684,2.479,-23.882,-5.465,-96.042,-47.634
6.797,-20.779,-34.83,6.867,-75.481,-35.292,-7.682,2.48,-23.885,-5.466,-96.048,-47.633
6.821,-20.781,-34.82,6.872,-75.492,-35.291,-7.683,2.481,-23.886,-5.464,-96.049,-47.632
6.832,-20.787,-34.809,6.881,-75.487,-35.287,-7.683,2.485,-23.887,-5.46,-96.05,-47.629
6.836,-20.796,-34.801,6.89,-75.488,-35.288,-7.68,2.486,-23.89,-5.462,-96.052,-47.627
6.835,-20.795,-34.795,6.879,-75.493,-35.287,-7.68,2.486,-23.892,-5.468,-96.054,-47.627
6.834,-20.799,-34.805,6.873,-75.501,-35.279,-7.674,2.482,-23.896,-5.475,-96.051,-47.625
6.839,-20.799,-34.808,6.871,-75.507,-35.281,-7.674,2.483,-23.899,-5.482,-96.051,-47.624
6.833,-20.798,-34.805,6.856,-75.503,-35.283,-7.676,2.486,-23.901,-5.483,-96.053,-47.622
6.832,-20.795,-34.803,6.849,-75.5,-35.287,-7.679,2.485,-23.902,-5.483,-96.058,-47.623
6.843,-20.799,-34.8,6.85,-75.496,-35.292,-7.682,2.487,-23.903,-5.482,-96.056,-47.625
6.843,-20.798,-34.791,6.845,-75.493,-35.298,-7.677,2.486,-23.907,-5.481,-96.055,-47.627
6.846,-20.795,-34.781,6.842,-75.495,-35.302,-7.676,2.484,-23.91,-5.477,-96.054,-47.628
6.853,-20.799,-34.776,6.862,-75.497,-35.306,-7.677,2.482,-23.91,-5.473,-96.054,-47.629
6.859,-20.805,-34.774,6.879,-75.494,-35.3,-7.677,2.479,-23.907,-5.468,-96.054,-47.631
6.857,-20.811,-34.762,6.888,-75.49,-35.294,-7.685,2.479,-23.904,-5.469,-96.055,-47.631
6.868,-20.813,-34.762,6.902,-75.487,-35.295,-7.684,2.48,-23.903,-5.471,-96.057,-47.629
6.887,-20.814,-34.763,6.894,-75.49,-35.302,-7.683,2.48,-23.903,-5.474,-96.057,-47.631
6.885,-20.813,-34.756,6.894,-75.489,-35.29,-7.68,2.483,-23.904,-5.475,-96.055,-47.634
6.895,-20.794,-34.733,6.888,-75.489,-35.289,-7.681,2.484,-23.905,-5.469,-96.056,-47.629
6.866,-20.778,-34.728,6.887,-75.477,-35.295,-7.683,2.485,-23.905,-5.469,-96.055,-47.63
6.828,-20.764,-34.716,6.9,-75.485,-35.296,-7.678,2.482,-23.907,-5.464,-96.056,-47.627
6.828,-20.779,-34.689,6.946,-75.494,-35.286,-7.677,2.482,-23.908,-5.463,-96.055,-47.625
6.833,-20.774,-34.687,6.946,-75.498,-35.285,-7.675,2.479,-23.909,-5.462,-96.055,-47.623
6.828,-20.777,-34.685,6.949,-75.483,-35.289,-7.674,2.48,-23.909,-5.456,-96.056,-47.623
6.825,-20.782,-34.685,6.936,-75.485,-35.291,-7.678,2.479,-23.909,-5.447,-96.05,-47.626
6.818,-20.791,-34.688,6.934,-75.468,-35.299,-7.678,2.478,-23.907,-5.447,-96.047,-47.629
