p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
10.176,-15.919,-36.414,10.231,-74.805,-36.668,-6.286,2.265,-26.058,-7.13,-96.707,-52.195
10.17,-15.919,-36.403,10.242,-74.799,-36.676,-6.288,2.273,-26.055,-7.126,-96.703,-52.195
10.171,-15.924,-36.399,10.237,-74.791,-36.683,-6.286,2.273,-26.056,-7.121,-96.706,-52.197
10.173,-15.916,-36.395,10.238,-74.793,-36.675,-6.286,2.271,-26.054,-7.116,-96.706,-52.197
10.182,-15.912,-36.396,10.256,-74.802,-36.665,-6.281,2.271,-26.055,-7.118,-96.707,-52.2
10.178,-15.906,-36.391,10.256,-74.81,-36.665,-6.277,2.27,-26.056,-7.118,-96.709,-52.198
10.176,-15.905,-36.401,10.261,-74.81,-36.663,-6.27,2.269,-26.057,-7.117,-96.709,-52.199
10.169,-15.904,-36.396,10.258,-74.808,-36.666,-6.264,2.27,-26.057,-7.113,-96.708,-52.198
10.167,-15.906,-36.396,10.258,-74.804,-36.662,-6.256,2.266,-26.061,-7.11,-96.706,-52.198
10.169,-15.901,-36.393,10.266,-74.798,-36.664,-6.242,2.265,-26.065,-7.113,-96.708,-52.199
10.178,-15.909,-36.394,10.269,-74.799,-36.668,-6.243,2.265,-26.065,-7.116,-96.708,-52.2
10.182,-15.908,-36.389,10.26,-74.8,-36.658,-6.238,2.263,-26.065,-7.12,-96.708,-52.202
10.172,-15.905,-36.397,10.263,-74.807,-36.658,-6.239,2.264,-26.064,-7.124,-96.708,-52.202
10.168,-15.904,-36.395,10.258,-74.812,-36.649,-6.244,2.267,-26.061,-7.128,-96.707,-52.203
10.17,-15.903,-36.399,10.264,-74.805,-36.653,-6.254,2.269,-26.057,-7.13,-96.705,-52.204
10.171,-15.898,-36.409,10.266,-74.803,-36.658,-6.263,2.271,-26.055,-7.136,-96.703,-52.206
10.164,-15.899,-36.41,10.252,-74.809,-36.648,-6.276,2.27,-26.05,-7.141,-96.702,-52.207
10.159,-15.902,-36.404,10.237,-74.817,-36.642,-6.289,2.267,-26.044,-7.143,-96.703,-52.209
10.163,-15.902,-36.411,10.222,-74.82,-36.639,-6.3,2.264,-26.04,-7.15,-96.7,-52.209
10.164,-15.901,-36.414,10.227,-74.815,-36.624,-6.317,2.278,-26.034,-7.147,-96.7,-52.207
10.171,-15.894,-36.414,10.236,-74.816,-36.618,-6.336,2.274,-26.033,-7.147,-96.699,-52.209
10.178,-15.895,-36.421,10.229,-74.826,-36.622,-6.346,2.276,-26.026,-7.147,-96.701,-52.212
10.178,-15.898,-36.417,10.228,-74.834,-36.62,-6.34,2.276,-26.022,-7.147,-96.702,-52.215
10.193,-15.893,-36.42,10.231,-74.835,-36.605,-6.329,2.275,-26.026,-7.15,-96.703,-52.216
10.209,-15.888,-36.413,10.222,-74.827,-36.611,-6.322,2.275,-26.032,-7.152,-96.705,-52.217
10.214,-15.889,-36.401,10.191,-74.84,-36.608,-6.313,2.276,-26.036,-7.151,-96.707,-52.217
10.226,-15.888,-36.39,10.191,-74.838,-36.61,-6.31,2.28,-26.039,-7.148,-96.71,-52.216
10.221,-15.882,-36.391,10.184,-74.846,-36.608,-6.306,2.282,-26.042,-7.145,-96.709,-52.216
10.209,-15.88,-36.392,10.19,-74.841,-36.624,-6.299,2.285,-26.044,-7.142,-96.709,-52.216
10.206,-15.875,-36.402,10.19,-74.841,-36.605,-6.295,2.288,-26.044,-7.139,-96.709,-52.215
10.207,-15.864,-36.404,10.193,-74.837,-36.586,-6.296,2.289,-26.043,-7.138,-96.71,-52.214
10.233,-15.853,-36.407,10.197,-74.831,-36.593,-6.296,2.287,-26.042,-7.137,-96.71,-52.211
10.23,-15.851,-36.399,10.198,-74.833,-36.591,-6.295,2.289,-26.041,-7.135,-96.712,-52.208
10.222,-15.856,-36.394,10.188,-74.832,-36.6,-6.301,2.29,-26.039,-7.136,-96.709,-52.207
10.219,-15.848,-36.387,10.186,-74.825,-36.602,-6.303,2.29,-26.039,-7.137,-96.712,-52.207
10.215,-15.84,-36.389,10.186,-74.822,-36.614,-6.305,2.291,-26.037,-7.135,-96.716,-52.206
10.214,-15.836,-36.386,10.181,-74.822,-36.616,-6.312,2.293,-26.034,-7.134,-96.717,-52.204
10.218,-15.838,-36.39,10.17,-74.823,-36.621,-6.315,2.293,-26.029,-7.133,-96.714,-52.202
10.209,-15.83,-36.388,10.166,-74.827,-36.62,-6.319,2.291,-26.026,-7.132,-96.712,-52.202
10.201,-15.818,-36.388,10.168,-74.822,-36.619,-6.32,2.289,-26.024,-7.131,-96.712,-52.202
10.198,-15.813,-36.39,10.173,-74.816,-36.618,-6.321,2.29,-26.024,-7.13,-96.713,-52.203
10.189,-15.814,-36.388,10.16,-74.816,-36.614,-6.316,2.288,-26.026,-7.131,-96.712,-52.205
10.192,-15.828,-36.391,10.157,-74.806,-36.618,-6.308,2.289,-26.027,-7.131,-96.713,-52.206
10.198,-15.824,-36.386,10.154,-74.814,-36.626,-6.3,2.288,-26.029,-7.133,-96.715,-52.209
10.202,-15.822,-36.383,10.14,-74.828,-36.636,-6.29,2.295,-26.028,-7.135,-96.716,-52.21
10.204,-15.82,-36.385,10.141,-74.831,-36.631,-6.291,2.294,-26.031,-7.138,-96.718,-52.212
10.197,-15.818,-36.388,10.128,-74.841,-36.632,-6.284,2.295,-26.034,-7.141,-96.719,-52.213
10.193,-15.819,-36.39,10.121,-74.839,-36.618,-6.269,2.297,-26.038,-7.144,-96.722,-52.214
10.192,-15.819,-36.39,10.127,-74.842,-36.612,-6.25,2.29,-26.045,-7.142,-96.722,-52.213
10.189,-15.825,-36.397,10.123,-74.848,-36.605,-6.224,2.284,-26.049,-7.146,-96.723,-52.214
10.19,-15.839,-36.403,10.131,-74.85,-36.607,-6.206,2.281,-26.052,-7.146,-96.72,-52.214
10.189,-15.836,-36.405,10.144,-74.85,-36.605,-6.211,2.293,-26.055,-7.146,-96.718,-52.215
10.191,-15.843,-36.408,10.131,-74.851,-36.61,-6.203,2.306,-26.055,-7.146,-96.72,-52.217
