p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
9.208,-11.207,-35.195,9.093,-88.387,-35.311,-7.563,11.704,-21.298,-10.166,-95.312,-57.493
9.194,-11.202,-35.255,9.087,-88.383,-35.339,-7.559,11.702,-21.302,-10.169,-95.314,-57.495
9.166,-11.195,-35.291,9.09,-88.382,-35.339,-7.561,11.703,-21.302,-10.173,-95.32,-57.501
9.155,-11.202,-35.29,9.094,-88.388,-35.334,-7.56,11.705,-21.304,-10.175,-95.316,-57.503
9.148,-11.208,-35.27,9.112,-88.396,-35.319,-7.558,11.706,-21.302,-10.175,-95.316,-57.505
9.12,-11.2,-35.263,9.113,-88.389,-35.338,-7.557,11.708,-21.303,-10.174,-95.313,-57.505
9.1,-11.195,-35.293,9.104,-88.392,-35.339,-7.56,11.708,-21.304,-10.175,-95.317,-57.507
9.096,-11.19,-35.309,9.089,-88.398,-35.359,-7.561,11.709,-21.303,-10.174,-95.322,-57.508
9.085,-11.19,-35.299,9.067,-88.405,-35.376,-7.563,11.708,-21.3,-10.175,-95.321,-57.509
9.096,-11.189,-35.267,9.07,-88.41,-35.387,-7.56,11.709,-21.297,-10.173,-95.322,-57.509
9.104,-11.193,-35.264,9.053,-88.415,-35.358,-7.559,11.708,-21.296,-10.172,-95.32,-57.508
9.106,-11.192,-35.263,9.071,-88.432,-35.325,-7.557,11.707,-21.293,-10.168,-95.319,-57.505
9.115,-11.2,-35.274,9.084,-88.445,-35.316,-7.556,11.708,-21.29,-10.164,-95.318,-57.502
9.115,-11.211,-35.259,9.078,-88.436,-35.317,-7.557,11.706,-21.29,-10.158,-95.315,-57.496
9.125,-11.222,-35.26,9.069,-88.434,-35.346,-7.552,11.704,-21.291,-10.15,-95.312,-57.488
9.12,-11.258,-35.287,9.074,-88.444,-35.323,-7.551,11.703,-21.29,-10.146,-95.313,-57.485
9.12,-11.286,-35.288,9.078,-88.454,-35.285,-7.549,11.702,-21.289,-10.143,-95.315,-57.484
9.149,-11.297,-35.251,9.091,-88.465,-35.284,-7.558,11.699,-21.287,-10.141,-95.314,-57.482
9.161,-11.305,-35.256,9.102,-88.473,-35.324,-7.556,11.698,-21.286,-10.138,-95.311,-57.482
9.159,-11.313,-35.297,9.109,-88.478,-35.351,-7.555,11.694,-21.287,-10.135,-95.309,-57.481
9.176,-11.323,-35.273,9.127,-88.493,-35.342,-7.552,11.693,-21.29,-10.133,-95.31,-57.481
9.169,-11.318,-35.283,9.132,-88.483,-35.361,-7.54,11.695,-21.295,-10.133,-95.307,-57.48
