p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
5.42,-25.013,-34.203,5.486,-85.032,-34.799,-8.165,0.996,-29.736,-9.293,-94.531,-45.985
5.426,-25.011,-34.196,5.5,-85.025,-34.791,-8.168,1,-29.734,-9.297,-94.531,-45.983
5.432,-25.013,-34.193,5.513,-85.023,-34.797,-8.181,1.002,-29.731,-9.284,-94.53,-45.979
5.439,-25.02,-34.181,5.511,-85.025,-34.782,-8.173,0.997,-29.735,-9.28,-94.539,-45.972
5.446,-25.039,-34.175,5.513,-85.019,-34.786,-8.163,1.002,-29.733,-9.26,-94.538,-45.967
5.455,-25.05,-34.16,5.527,-85.021,-34.782,-8.156,1,-29.734,-9.259,-94.542,-45.965
5.511,-25.05,-34.15,5.532,-85.02,-34.783,-8.166,1.003,-29.727,-9.257,-94.545,-45.953
5.557,-25.063,-34.115,5.54,-85.011,-34.792,-8.181,1.005,-29.721,-9.263,-94.539,-45.947
5.548,-25.062,-34.106,5.539,-85.005,-34.797,-8.187,1.013,-29.719,-9.263,-94.542,-45.944
5.542,-25.066,-34.103,5.535,-84.999,-34.801,-8.178,1.013,-29.719,-9.255,-94.537,-45.948
5.53,-25.063,-34.097,5.543,-85.007,-34.798,-8.173,1.013,-29.718,-9.247,-94.546,-45.955
5.517,-25.053,-34.091,5.561,-85.006,-34.792,-8.176,1.02,-29.718,-9.246,-94.555,-45.957
5.51,-25.058,-34.09,5.565,-85.007,-34.789,-8.181,1.026,-29.722,-9.249,-94.555,-45.956
5.52,-25.069,-34.088,5.551,-85.004,-34.791,-8.184,1.027,-29.724,-9.239,-94.554,-45.946
5.505,-25.069,-34.085,5.541,-84.994,-34.792,-8.193,1.023,-29.726,-9.232,-94.549,-45.947
5.494,-25.065,-34.085,5.525,-84.994,-34.795,-8.181,1.026,-29.731,-9.22,-94.541,-45.947
5.497,-25.063,-34.089,5.513,-84.996,-34.788,-8.165,1.029,-29.736,-9.217,-94.537,-45.947
5.476,-25.057,-34.093,5.506,-85.003,-34.782,-8.15,1.036,-29.739,-9.224,-94.542,-45.946
5.457,-25.051,-34.089,5.497,-85.002,-34.775,-8.152,1.037,-29.74,-9.23,-94.545,-45.944
5.45,-25.048,-34.072,5.498,-84.99,-34.779,-8.15,1.051,-29.738,-9.229,-94.542,-45.949
5.443,-25.04,-34.066,5.515,-84.985,-34.781,-8.148,1.053,-29.737,-9.233,-94.54,-45.954
5.434,-25.035,-34.068,5.529,-84.977,-34.781,-8.131,1.046,-29.741,-9.242,-94.545,-45.952
5.425,-25.038,-34.055,5.538,-84.973,-34.768,-8.127,1.043,-29.745,-9.249,-94.542,-45.948
5.415,-25.042,-34.045,5.532,-84.971,-34.767,-8.112,1.042,-29.754,-9.256,-94.545,-45.948
5.394,-25.045,-34.036,5.532,-84.968,-34.749,-8.117,1.038,-29.755,-9.265,-94.551,-45.944
5.377,-25.037,-34.029,5.554,-84.964,-34.74,-8.112,1.044,-29.754,-9.276,-94.555,-45.94
5.321,-25.02,-34.025,5.553,-84.944,-34.749,-8.107,1.042,-29.751,-9.291,-94.56,-45.943
5.324,-25.03,-34.021,5.551,-84.934,-34.758,-8.11,1.046,-29.752,-9.293,-94.565,-45.936
5.302,-25.041,-34.007,5.533,-84.947,-34.756,-8.116,1.051,-29.748,-9.291,-94.558,-45.939
5.296,-25.049,-34.014,5.527,-84.946,-34.76,-8.128,1.053,-29.748,-9.288,-94.56,-45.936
5.285,-25.042,-33.999,5.514,-84.941,-34.761,-8.136,1.053,-29.744,-9.284,-94.567,-45.94
5.289,-25.042,-33.983,5.496,-84.943,-34.759,-8.125,1.053,-29.742,-9.275,-94.567,-45.941
5.301,-25.058,-33.966,5.509,-84.945,-34.761,-8.123,1.053,-29.739,-9.274,-94.561,-45.936
5.298,-25.064,-33.968,5.52,-84.953,-34.759,-8.119,1.052,-29.738,-9.274,-94.566,-45.929
5.306,-25.072,-33.968,5.523,-84.965,-34.757,-8.122,1.054,-29.741,-9.273,-94.562,-45.924
5.288,-25.078,-33.966,5.516,-84.966,-34.766,-8.128,1.056,-29.739,-9.277,-94.56,-45.923
5.287,-25.08,-33.962,5.522,-84.972,-34.762,-8.132,1.061,-29.735,-9.275,-94.56,-45.915
5.302,-25.085,-33.95,5.521,-84.98,-34.757,-8.13,1.063,-29.732,-9.275,-94.561,-45.909
5.324,-25.08,-33.934,5.518,-84.982,-34.767,-8.143,1.061,-29.73,-9.275,-94.552,-45.91
5.33,-25.075,-33.919,5.517,-84.986,-34.762,-8.155,1.063,-29.729,-9.266,-94.556,-45.908
5.339,-25.087,-33.906,5.511,-84.975,-34.761,-8.155,1.067,-29.727,-9.248,-94.554,-45.908
5.352,-25.096,-33.894,5.522,-84.977,-34.752,-8.151,1.067,-29.726,-9.247,-94.558,-45.906
5.353,-25.098,-33.894,5.515,-84.966,-34.76,-8.164,1.066,-29.723,-9.253,-94.556,-45.905
5.359,-25.11,-33.885,5.504,-84.962,-34.765,-8.159,1.063,-29.724,-9.253,-94.556,-45.906
5.366,-25.103,-33.869,5.498,-84.968,-34.774,-8.159,1.065,-29.728,-9.246,-94.559,-45.907
5.388,-25.108,-33.863,5.492,-84.964,-34.786,-8.147,1.066,-29.732,-9.245,-94.558,-45.906
5.402,-25.089,-33.845,5.475,-84.945,-34.792,-8.161,1.065,-29.729,-9.238,-94.559,-45.907
5.395,-25.085,-33.839,5.476,-84.927,-34.781,-8.172,1.061,-29.726,-9.236,-94.563,-45.905
5.393,-25.092,-33.828,5.486,-84.92,-34.79,-8.173,1.055,-29.727,-9.242,-94.567,-45.909
5.393,-25.095,-33.834,5.492,-84.925,-34.786,-8.167,1.064,-29.728,-9.247,-94.567,-45.911
5.407,-25.097,-33.821,5.479,-84.913,-34.793,-8.175,1.066,-29.728,-9.248,-94.573,-45.913
5.4,-25.096,-33.82,5.49,-84.912,-34.788,-8.171,1.066,-29.726,-9.244,-94.57,-45.92
5.396,-25.098,-33.817,5.491,-84.912,-34.785,-8.171,1.065,-29.722,-9.239,-94.572,-45.922
5.399,-25.104,-33.816,5.489,-84.918,-34.78,-8.176,1.065,-29.721,-9.244,-94.57,-45.922
